group	ret	mz	EC_022024	adduct	neutralMass
M360_R183_937	183.288	359.713848702825	586.5	[M-H]-	359.713848702825
M360_R135_940	135.272	360.023739194348	339	[M-H]-	360.023739194348
M360_R507_942	506.819	360.227882041899	6914	[M-H]-	360.227882041899
M360_R778_944	778.1435	360.150862639695	2331	[M-H]-	360.150862639695
M360_R398_945	397.626	360.227862625452	1816	[M-H]-	360.227862625452
M360_R228_946	228.335	360.21267230221	1115.5	[M-H]-	360.21267230221
M360_R813_947	813.3525	360.295150870159	3317	[M-H]-	360.295150870159
M361_R361_948	360.838	360.683797962028	3056	[M-H]-	360.683797962028
M361_R204_951	204.31	361.139407050044	155	[M-H]-	361.139407050044
M361_R507_953	506.819	361.230965596061	1647	[M-H]-	361.230965596061
M361_R781_954	780.718	361.251257765632	615	[M-H]-	361.251257765632
M361_R361_955	360.838	361.185294522291	1313	[M-H]-	361.185294522291
M361_R201_956	201.306	361.189657982331	635	[M-H]-	361.189657982331
M361_R837_957	837.362	361.30495414202	11567	[M-H]-	361.30495414202
M362_R183_958	183.288	361.710171177049	478.5	[M-H]-	361.710171177049
M362_R362_959	362.253	361.685553708008	331	[M-H]-	361.685553708008
M362_R233_960	232.841	361.994911912067	492	[M-H]-	361.994911912067
M362_R835_963	834.574	362.263124098019	2130	[M-H]-	362.263124098019
M362_R307_964	306.8	362.243211778216	1027	[M-H]-	362.243211778216
M362_R396_965	396.211	362.243440669699	3161	[M-H]-	362.243440669699
M362_R210_966	210.316	362.198780564398	435	[M-H]-	362.198780564398
M362_R844_967	844.147	362.310673802397	1332	[M-H]-	362.310673802397
M363_R203_968	202.8075	363.121091661361	197	[M-H]-	363.121091661361
M363_R691_969	691.3015	363.132846463507	16183.5	[M-H]-	363.132846463507
M363_R826_971	826.279	363.267106438977	508	[M-H]-	363.267106438977
M363_R396_972	396.211	363.246654678186	932.5	[M-H]-	363.246654678186
M363_R858_974	858.322	363.318890445088	2890	[M-H]-	363.318890445088
M364_R185_975	184.789	363.7069283064	256	[M-H]-	363.7069283064
M364_R779_976	779.486	363.74427580297	346.5	[M-H]-	363.74427580297
M364_R200_977	199.804	364.024033727114	4891	[M-H]-	364.024033727114
M364_R134_978	133.77	363.987951913092	309.5	[M-H]-	363.987951913092
M364_R267_979	267.375	363.975575707551	13397	[M-H]-	363.975575707551
M364_R689_982	689.458	364.244416818324	4996.5	[M-H]-	364.244416818324
M364_R837_983	837.353	364.233896063962	1377	[M-H]-	364.233896063962
M364_R398_984	397.626	364.258607973926	1909.5	[M-H]-	364.258607973926
M364_R515_985	514.625	364.18959749899	1091	[M-H]-	364.18959749899
M364_R869_986	869.4245	364.327000074275	25485	[M-H]-	364.327000074275
M365_R626_987	625.616	364.690717265141	203	[M-H]-	364.690717265141
M365_R201_988	201.306	365.026389395259	813	[M-H]-	365.026389395259
M365_R267_989	267.375	364.979116354258	1016	[M-H]-	364.979116354258
M365_R635_990	635.156	365.22767986446	5236	[M-H]-	365.22767986446
M365_R842_991	842.286	365.252647770985	3203.5	[M-H]-	365.252647770985
M365_R516_992	515.926	365.191827595921	352	[M-H]-	365.191827595921
M365_R396_993	396.211	365.262954637819	435	[M-H]-	365.262954637819
M365_R881_995	880.527	365.334047546155	6206	[M-H]-	365.334047546155
M366_R702_998	702.485	366.229839329512	32868	[M-H]-	366.229839329512
M366_R615_999	614.718	366.205130953339	26434	[M-H]-	366.205130953339
M366_R383_1000	382.77	366.266178623658	335	[M-H]-	366.266178623658
M366_R883_1001	882.54	366.273039168502	26935	[M-H]-	366.273039168502
M366_R231_1002	231.2495	366.236459053007	5733	[M-H]-	366.236459053007
M367_R624_1006	624.254	367.207456918217	205.5	[M-H]-	367.207456918217
M367_R721_1008	720.719	367.305781679314	4314	[M-H]-	367.305781679314
M367_R890_1009	890.452	367.349561308249	7443	[M-H]-	367.349561308249
M368_R170_1010	169.791	367.891946887472	292	[M-H]-	367.891946887472
M368_R267_1011	267.375	367.988738348349	2239.5	[M-H]-	367.988738348349
M368_R626_1014	625.616	368.158454243626	1954	[M-H]-	368.158454243626
M368_R491_1015	491.205	368.034623442583	142	[M-H]-	368.034623442583
M368_R345_1016	345.273	368.217855315421	2078	[M-H]-	368.217855315421
M368_R207_1017	207.272	368.178898172314	1377	[M-H]-	368.178898172314
M368_R634_1018	633.793	368.22056473968	4578	[M-H]-	368.22056473968
M368_R504_1020	503.5655	368.192865842258	372	[M-H]-	368.192865842258
M368_R791_1021	790.575	368.289229324759	1541.5	[M-H]-	368.289229324759
M368_R721_1022	720.719	368.307840449075	1219.5	[M-H]-	368.307840449075
M369_R627_1023	626.979	368.660815847228	622.5	[M-H]-	368.660815847228
M369_R197_1024	196.801	369.121070063015	398	[M-H]-	369.121070063015
M369_R741_1025	741.339	369.233749741414	1000	[M-H]-	369.233749741414
M369_R626_1028	625.616	369.221959154408	207	[M-H]-	369.221959154408
M369_R209_1029	208.78	369.223487940527	1403	[M-H]-	369.223487940527
M369_R792_1030	791.808	369.30668825274	650	[M-H]-	369.30668825274
M369_R699_1031	698.577	369.285083396888	20436.5	[M-H]-	369.285083396888
M370_R342_1032	342.444	369.982313146119	2663.5	[M-H]-	369.982313146119
M370_R200_1033	199.805	370.109640014265	686.5	[M-H]-	370.109640014265
M370_R617_1034	617.443	370.215683526505	493	[M-H]-	370.215683526505
M370_R781_1035	781.334	370.255542518231	3973	[M-H]-	370.255542518231
M370_R204_1036	204.311	370.195837929574	452	[M-H]-	370.195837929574
M370_R793_1038	793.04	370.324190793351	7700	[M-H]-	370.324190793351
M370_R700_1039	699.88	370.288140148084	4577	[M-H]-	370.288140148084
M370_R585_1040	584.747	370.305647049617	474	[M-H]-	370.305647049617
M371_R342_1041	342.444	370.985447488722	183	[M-H]-	370.985447488722
M371_R212_1042	211.816	371.123435141625	2008	[M-H]-	371.123435141625
M371_R617_1043	617.443	371.192347580462	178.5	[M-H]-	371.192347580462
M371_R783_1044	783.183	371.272292244499	1338	[M-H]-	371.272292244499
M371_R212_1045	211.816	371.236441249511	1661	[M-H]-	371.236441249511
M371_R705_1047	705.09	371.291976265468	860	[M-H]-	371.291976265468
M371_R586_1048	586.109	371.308414405359	148	[M-H]-	371.308414405359
M372_R134_1049	133.77	371.889710974856	240	[M-H]-	371.889710974856
M372_R617_1053	617.443	372.248491461477	4720	[M-H]-	372.248491461477
M372_R338_1054	338.198	372.204714871617	1392	[M-H]-	372.204714871617
M372_R821_1056	820.741	372.293540994029	4016	[M-H]-	372.293540994029
M372_R639_1057	639.245	372.321836019792	1291.5	[M-H]-	372.321836019792
M373_R342_1059	342.444	372.992583018179	626.5	[M-H]-	372.992583018179
M373_R206_1060	205.811	373.117090379961	162	[M-H]-	373.117090379961
M373_R623_1062	622.892	373.239244177073	250.5	[M-H]-	373.239244177073
M373_R399_1063	399.043	373.190617051926	215	[M-H]-	373.190617051926
M373_R814_1064	813.972	373.304836990406	1188.5	[M-H]-	373.304836990406
M373_R207_1065	207.312	373.209418371979	214	[M-H]-	373.209418371979
M374_R183_1066	183.288	373.69009526599	185	[M-H]-	373.69009526599
M374_R203_1067	202.8085	374.110054358104	380.5	[M-H]-	374.110054358104
M374_R767_1068	767.174	374.051771792766	4341	[M-H]-	374.051771792766
M374_R349_1070	348.812	374.194288263808	187	[M-H]-	374.194288263808
M374_R524_1071	523.733	374.218820132833	1029	[M-H]-	374.218820132833
M374_R222_1072	222.327	374.159006627548	1008	[M-H]-	374.159006627548
M374_R821_1073	821.356	374.319712667732	279	[M-H]-	374.319712667732
M374_R882_1074	881.766	374.299789174258	5326	[M-H]-	374.299789174258
M375_R135_1078	135.272	375.149427127135	556.5	[M-H]-	375.149427127135
M375_R630_1079	629.705	375.212369746646	6475	[M-H]-	375.212369746646
M375_R371_1080	370.744	375.177903563599	162	[M-H]-	375.177903563599
M375_R224_1081	223.8285	375.175799692455	888	[M-H]-	375.175799692455
M375_R877_1082	877.2325	375.29061259461	1864.5	[M-H]-	375.29061259461
M375_R746_1083	745.828	375.266776936522	2302	[M-H]-	375.266776936522
M376_R264_1085	264.37	375.871012690429	124	[M-H]-	375.871012690429
M376_R218_1088	217.824	376.08585721714	194.5	[M-H]-	376.08585721714
M376_R808_1089	807.662	376.169042497371	5328	[M-H]-	376.169042497371
M376_R644_1090	644.464	376.211071245463	148717	[M-H]-	376.211071245463
M376_R365_1091	365.082	376.222729077252	3118.5	[M-H]-	376.222729077252
M376_R479_1092	479.495	376.188848016207	314	[M-H]-	376.188848016207
M376_R207_1093	206.562	376.207019557423	2558	[M-H]-	376.207019557423
M376_R789_1094	789.343	376.293601720231	1345.5	[M-H]-	376.293601720231
M376_R884_1095	884.242	376.314659827214	1669	[M-H]-	376.314659827214
M376_R679_1096	679.037	376.294213398214	1000	[M-H]-	376.294213398214
M377_R342_1100	342.444	377.005651096845	487	[M-H]-	377.005651096845
M377_R203_1101	202.808	377.155167415458	711	[M-H]-	377.155167415458
M377_R643_1102	643.104	377.211543049824	40531	[M-H]-	377.211543049824
M377_R849_1103	848.8755	377.234233172072	862.5	[M-H]-	377.234233172072
M377_R204_1105	204.311	377.182988650485	862	[M-H]-	377.182988650485
M377_R721_1106	720.719	377.297644413338	286	[M-H]-	377.297644413338
M377_R789_1107	789.343	377.293934935381	1362	[M-H]-	377.293934935381
M378_R183_1108	183.288	377.684383430661	370	[M-H]-	377.684383430661
M378_R267_1109	267.2685	377.980664906945	999.5	[M-H]-	377.980664906945
M378_R732_1110	731.6265	378.010249915616	943	[M-H]-	378.010249915616
M378_R401_1112	401.162	378.063193660055	1979	[M-H]-	378.063193660055
M378_R760_1114	759.793	378.241023607294	52708	[M-H]-	378.241023607294
M378_R628_1115	628.3465	378.214760679146	855	[M-H]-	378.214760679146
M378_R791_1117	790.575	378.292495710565	380.5	[M-H]-	378.292495710565
M379_R382_1121	382.063	379.064060696738	2316	[M-H]-	379.064060696738
M379_R651_1124	651.391	379.146028524626	3062.5	[M-H]-	379.146028524626
M379_R399_1126	399.043	379.207072345674	285.5	[M-H]-	379.207072345674
M379_R721_1127	720.719	379.305789295704	7494.5	[M-H]-	379.305789295704
M380_R185_1128	184.789	379.681496778016	229	[M-H]-	379.681496778016
M380_R269_1130	268.875	379.9969665767	925.5	[M-H]-	379.9969665767
M380_R134_1131	133.77	379.960983896638	631	[M-H]-	379.960983896638
M380_R719_1133	719.166	380.24258293922	5748	[M-H]-	380.24258293922
M380_R335_1135	334.661	380.23733192812	866	[M-H]-	380.23733192812
M380_R855_1136	854.623	380.258348811685	3171	[M-H]-	380.258348811685
M380_R209_1137	208.813	380.228210931156	7789	[M-H]-	380.228210931156
M380_R721_1138	720.719	380.308497653774	1851	[M-H]-	380.308497653774
M380_R623_1139	622.891	380.289014238433	378.5	[M-H]-	380.289014238433
M381_R381_1141	380.649	381.061507487469	335	[M-H]-	381.061507487469
M381_R622_1145	622.2115	381.194645601079	1298	[M-H]-	381.194645601079
M381_R726_1146	725.927	381.238523005585	1064.5	[M-H]-	381.238523005585
M381_R633_1148	633.1135	381.287718715591	153	[M-H]-	381.287718715591
M381_R792_1149	791.807	381.320972030319	17550.5	[M-H]-	381.320972030319
M381_R855_1150	854.623	381.328548099162	925.5	[M-H]-	381.328548099162
M382_R630_1151	629.705	381.667781020855	246	[M-H]-	381.667781020855
M382_R132_1153	132.323	381.95833285953	281	[M-H]-	381.95833285953
M382_R383_1154	383.476	382.038814640914	144	[M-H]-	382.038814640914
M382_R620_1155	620.166	382.23551206262	450	[M-H]-	382.23551206262
M382_R477_1156	476.893	382.247787912869	1634	[M-H]-	382.247787912869
M382_R878_1157	878.445	382.263092471662	5419	[M-H]-	382.263092471662
M382_R210_1158	209.524	382.206878897205	2355	[M-H]-	382.206878897205
M382_R383_1159	383.476	382.176146047907	987	[M-H]-	382.176146047907
M382_R625_1160	624.9405	382.295603923464	155	[M-H]-	382.295603923464
M383_R643_1161	643.336	382.675421858905	702.5	[M-H]-	382.675421858905
M383_R206_1162	205.811	383.149369518506	904	[M-H]-	383.149369518506
M383_R626_1163	625.616	383.237948465803	309	[M-H]-	383.237948465803
M383_R392_1164	391.9675	383.222896297423	261	[M-H]-	383.222896297423
M383_R478_1165	478.195	383.251743408809	699	[M-H]-	383.251743408809
M383_R209_1166	208.736	383.204657268173	680	[M-H]-	383.204657268173
M383_R826_1167	826.279	383.326626480387	1474.5	[M-H]-	383.326626480387
M383_R721_1168	720.719	383.300574584476	7783	[M-H]-	383.300574584476
M384_R522_1172	522.432	384.15562384874	159.5	[M-H]-	384.15562384874
M384_R616_1173	616.081	384.213447173828	146	[M-H]-	384.213447173828
M384_R285_1175	285.472	384.213822880825	887.5	[M-H]-	384.213822880825
M384_R207_1176	207.314	384.21272349534	2711	[M-H]-	384.21272349534
M384_R841_1177	841.052	384.320019486309	520	[M-H]-	384.320019486309
M384_R624_1178	624.254	384.294949070298	191	[M-H]-	384.294949070298
M385_R609_1180	608.588	385.20929024017	1077	[M-H]-	385.20929024017
M385_R852_1181	851.788	385.303225720224	15502	[M-H]-	385.303225720224
M385_R721_1182	720.719	385.306227805963	539	[M-H]-	385.306227805963
M385_R207_1183	207.314	385.215469154821	1047	[M-H]-	385.215469154821
M386_R611_1185	611.312	386.251999588769	873.5	[M-H]-	386.251999588769
M386_R385_1187	384.891	386.210908453388	436	[M-H]-	386.210908453388
M386_R212_1188	211.816	386.228436258175	202.5	[M-H]-	386.228436258175
M386_R862_1189	862.4255	386.31895625531	20177.5	[M-H]-	386.31895625531
M387_R189_1190	189.291	387.084335582114	293	[M-H]-	387.084335582114
M387_R622_1191	622.2165	387.213526505872	347	[M-H]-	387.213526505872
M387_R749_1192	749.4515	387.274511085938	503.5	[M-H]-	387.274511085938
M387_R207_1193	207.314	387.231524840807	1349	[M-H]-	387.231524840807
M387_R851_1194	850.922	387.319117640714	4938	[M-H]-	387.319117640714
M388_R206_1195	205.811	388.112603709031	437	[M-H]-	388.112603709031
M388_R827_1196	826.742	388.179840327047	40617	[M-H]-	388.179840327047
M388_R637_1197	636.5205	388.235089210923	6264	[M-H]-	388.235089210923
M388_R539_1198	539.352	388.243118819733	943.5	[M-H]-	388.243118819733
M388_R221_1199	220.826	388.202107673183	2898	[M-H]-	388.202107673183
M388_R852_1200	852.156	388.323057670539	505	[M-H]-	388.323057670539
M389_R635_1202	635.157	389.234005257758	1752	[M-H]-	389.234005257758
M389_R371_1203	371.45	389.202741188252	264	[M-H]-	389.202741188252
M389_R539_1204	539.352	389.246852592329	236.5	[M-H]-	389.246852592329
M389_R768_1205	768.4095	389.256860751797	299	[M-H]-	389.256860751797
M389_R847_1206	847.22	389.310835014764	4122	[M-H]-	389.310835014764
M389_R204_1207	204.3095	389.179912328594	576	[M-H]-	389.179912328594
M390_R597_1208	597.008	389.664439231654	133	[M-H]-	389.664439231654
M390_R774_1210	774.337	390.082609753268	2198	[M-H]-	390.082609753268
M390_R210_1211	210.316	390.121514864574	631	[M-H]-	390.121514864574
M390_R656_1212	655.597	390.21400884798	27093	[M-H]-	390.21400884798
M390_R483_1213	483.398	390.204230660516	1317	[M-H]-	390.204230660516
M390_R736_1216	736.347	390.309245296745	884	[M-H]-	390.309245296745
M391_R201_1218	201.306	391.134699072773	166	[M-H]-	391.134699072773
M391_R134_1219	133.77	391.148959557631	488	[M-H]-	391.148959557631
M391_R647_1220	647.4235	391.23043431842	11692	[M-H]-	391.23043431842
M391_R887_1223	887.044	391.299031089075	47567	[M-H]-	391.299031089075
M391_R718_1224	718.116	391.30584708014	817	[M-H]-	391.30584708014
M392_R481_1228	480.796	392.220636808859	6357.5	[M-H]-	392.220636808859
M392_R237_1229	237.346	392.183912842492	312	[M-H]-	392.183912842492
M392_R858_1230	858.1345	392.262310263974	7755.5	[M-H]-	392.262310263974
M392_R784_1231	784.414	392.287922866151	1470	[M-H]-	392.287922866151
M392_R688_1232	688.154	392.286901229954	2652	[M-H]-	392.286901229954
M392_R405_1233	404.702	392.290289473953	4748	[M-H]-	392.290289473953
M393_R132_1235	132.323	393.075864726855	415.5	[M-H]-	393.075864726855
M393_R796_1236	795.9635	393.254801010248	41075	[M-H]-	393.254801010248
M393_R496_1237	496.409	393.223144196166	1573	[M-H]-	393.223144196166
M393_R635_1238	635.0445	393.15211080881	2435	[M-H]-	393.15211080881
M393_R866_1240	865.713	393.301034219043	852	[M-H]-	393.301034219043
M393_R782_1241	781.95	393.321091823935	58619.5	[M-H]-	393.321091823935
M393_R403_1242	403.288	393.293907802657	1287	[M-H]-	393.293907802657
M394_R892_1243	891.694	393.747006506729	2318	[M-H]-	393.747006506729
M394_R342_1244	342.444	393.909430469046	134.5	[M-H]-	393.909430469046
M394_R472_1246	471.899	393.981796224417	830	[M-H]-	393.981796224417
M394_R216_1247	215.572	394.072503846661	493	[M-H]-	394.072503846661
M394_R132_1248	132.323	394.039405136737	161	[M-H]-	394.039405136737
M394_R605_1249	604.502	394.236081598329	291	[M-H]-	394.236081598329
M394_R395_1250	394.796	394.269255433532	260.5	[M-H]-	394.269255433532
M394_R225_1252	225.335	394.18922137878	1019	[M-H]-	394.18922137878
M394_R622_1253	621.528	394.30480782143	519	[M-H]-	394.30480782143
M394_R782_1254	781.95	394.324399674552	13228	[M-H]-	394.324399674552
M395_R893_1255	892.935	394.755132757259	2275	[M-H]-	394.755132757259
M395_R472_1257	471.899	394.984849241325	604	[M-H]-	394.984849241325
M395_R583_1261	583.393	395.229462516049	3253	[M-H]-	395.229462516049
M395_R794_1263	793.6505	395.331449507591	2533.5	[M-H]-	395.331449507591
M396_R201_1265	201.306	396.124992922471	158	[M-H]-	396.124992922471
M396_R885_1266	885.2525	396.272150387192	6671.5	[M-H]-	396.272150387192
M396_R550_1267	549.765	396.214050385281	921.5	[M-H]-	396.214050385281
M396_R357_1268	356.594	396.247824946049	557.5	[M-H]-	396.247824946049
M396_R695_1269	694.669	396.260436681638	2431	[M-H]-	396.260436681638
M396_R233_1271	232.841	396.249286716448	1387	[M-H]-	396.249286716448
M396_R688_1272	688.154	396.296737152217	1733.5	[M-H]-	396.296737152217
M396_R313_1273	312.674	396.284513811477	179	[M-H]-	396.284513811477
M397_R506_1276	505.517	397.209649366956	255	[M-H]-	397.209649366956
M397_R620_1277	620.166	397.263094722711	650.5	[M-H]-	397.263094722711
M397_R888_1278	887.965	397.281654590441	1438.5	[M-H]-	397.281654590441
M397_R623_1279	622.891	397.319839633111	119	[M-H]-	397.319839633111
M397_R828_1280	828.1365	397.347410488924	55023	[M-H]-	397.347410488924
M398_R201_1282	201.306	398.133845630584	174	[M-H]-	398.133845630584
M398_R649_1283	649.374	398.244935047	896	[M-H]-	398.244935047
M398_R386_1284	386.3055	398.194351372062	930	[M-H]-	398.194351372062
M398_R851_1287	850.922	398.355321640709	13106	[M-H]-	398.355321640709
M398_R634_1288	633.793	398.339105981693	394	[M-H]-	398.339105981693
M399_R276_1289	275.518	398.958265571484	9486	[M-H]-	398.958265571484
M399_R192_1290	192.294	399.134189643503	163.5	[M-H]-	399.134189643503
M399_R660_1291	659.611	399.24033961796	605	[M-H]-	399.24033961796
M399_R388_1292	387.72	399.17439625828	279	[M-H]-	399.17439625828
M399_R213_1293	213.2745	399.230518736662	1260	[M-H]-	399.230518736662
M399_R851_1294	850.922	399.344118841534	2594.5	[M-H]-	399.344118841534
M400_R183_1295	183.288	399.702423995842	150	[M-H]-	399.702423995842
M400_R293_1296	293.327	399.9426856726	23923	[M-H]-	399.9426856726
M400_R721_1297	720.719	400.25720822613	528	[M-H]-	400.25720822613
M400_R884_1298	884.242	400.335664444599	1868.5	[M-H]-	400.335664444599
M400_R293_1299	293.327	400.222643114638	897	[M-H]-	400.222643114638
M400_R204_1300	204.311	400.207016334975	1762	[M-H]-	400.207016334975
M401_R889_1301	889.209	400.753109326985	318	[M-H]-	400.753109326985
M401_R284_1302	283.5935	400.949133609896	535.5	[M-H]-	400.949133609896
M401_R195_1303	194.5485	401.092814738085	407	[M-H]-	401.092814738085
M401_R869_1304	868.832	401.26838571755	840	[M-H]-	401.26838571755
M401_R648_1305	648.389	401.242461941584	713.5	[M-H]-	401.242461941584
M401_R781_1306	780.718	401.28216491724	6240	[M-H]-	401.28216491724
M401_R293_1307	293.327	401.225713004787	365	[M-H]-	401.225713004787
M401_R206_1308	205.811	401.184517258969	317.5	[M-H]-	401.184517258969
M401_R857_1309	857.107	401.313381130961	3218	[M-H]-	401.313381130961
M401_R723_1310	723.322	401.287824076907	1933	[M-H]-	401.287824076907
M402_R873_1311	873.1585	401.753753692466	265	[M-H]-	401.753753692466
M402_R183_1312	183.288	401.699042185274	263	[M-H]-	401.699042185274
M402_R286_1313	286.0085	401.941078427735	1960	[M-H]-	401.941078427735
M402_R620_1316	620.166	402.226530137116	443	[M-H]-	402.226530137116
M402_R828_1319	827.51	402.294426655446	3499	[M-H]-	402.294426655446
M402_R691_1320	690.761	402.307509075935	351	[M-H]-	402.307509075935
M403_R295_1323	294.84	402.95242086375	5368.5	[M-H]-	402.95242086375
M403_R719_1325	719.417	403.243003953742	2099.5	[M-H]-	403.243003953742
M403_R219_1326	219.324	403.194348946075	609	[M-H]-	403.194348946075
M403_R795_1327	794.888	403.315590649633	285.5	[M-H]-	403.315590649633
M404_R183_1328	183.288	403.695142339031	184	[M-H]-	403.695142339031
M404_R293_1329	293.327	403.951019614638	4953.5	[M-H]-	403.951019614638
M404_R233_1330	232.841	404.005506328157	1410	[M-H]-	404.005506328157
